"id"|"name"|"continent"|"flag_url"|"gold_medals"|"silver_medals"|"bronze_medals"|"total_medals"|"rank"|"rank_total_medals"|"DataCollectionDate"
"MNE"|"Montenegro"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MNE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"MOZ"|"Moçambique"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MOZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"MYA"|"Mianmar"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MYA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"NAM"|"Namíbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"NRU"|"Nauru"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NRU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"NEP"|"Nepal"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NEP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"NCA"|"Nicarágua"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NCA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"NIG"|"Níger"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NIG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"NGR"|"Nigéria"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NGR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"OMA"|"Omã"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/OMA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PLW"|"Palau"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PLW.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PLE"|"Estado da Palestina"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PLE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PAN"|"Panamá"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PNG"|"Papua-Nova Guiné"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PNG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PAK"|"Paquistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PAK.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PAR"|"Paraguai"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PAR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PER"|"Peru"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PER.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"PUR"|"Porto Rico"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PUR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"CAF"|"Rep. Centroafricana"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAF.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"COD"|"RD Congo"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SYR"|"Rep. Árabe Síria"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SYR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"RWA"|"Ruanda"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/RWA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SKN"|"S. Cristóvão e Névis"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SKN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SMR"|"San Marino"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SMR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"STP"|"São Tomé e Príncipe"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/STP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SEN"|"Senegal"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SEY"|"Seicheles"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SEY.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SLE"|"Serra Leoa"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SLE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SGP"|"Singapura"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SGP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SOM"|"Somália"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SOM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SRI"|"Sri Lanka"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SRI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SSD"|"Sudão do Sul"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SSD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SUD"|"Sudão"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SUR"|"Suriname"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SWZ"|"Essuatíni"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SWZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"THA"|"Tailândia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/THA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TAN"|"Tanzânia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TLS"|"Timor-Leste"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TLS.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TOG"|"Togo"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TOG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TGA"|"Tonga"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TGA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TTO"|"Trinidad e Tobago"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TTO.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TKM"|"Turcomenistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TKM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"TUV"|"Tuvalu"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUV.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"URU"|"Uruguai"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/URU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"VAN"|"Vanuatu"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"VEN"|"Venezuela"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"VIN"|"S. Vicen. e Granadi."|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VIN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"VIE"|"Vietnã"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VIE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"ZAM"|"Zâmbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"ZIM"|"Zimbábue"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZIM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"EOR"|"EOR"|""|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EOR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"AIN"|"AIN"|""|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AIN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"SAM"|"Samoa"|"-"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T21:21:00.0935320Z"
"USA"|"EUA"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/USA.png"|"21"|"30"|"28"|"79"|"1"|"1"|"2024-08-06T12:35:18.9486086Z"
"CHN"|"China"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHN.png"|"21"|"18"|"14"|"53"|"2"|"2"|"2024-08-06T12:35:18.9486086Z"
"FRA"|"França"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FRA.png"|"13"|"16"|"19"|"48"|"3"|"3"|"2024-08-06T12:35:18.9486086Z"
"AUS"|"Austrália"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUS.png"|"13"|"12"|"8"|"33"|"4"|"5"|"2024-08-06T12:35:18.9486086Z"
"GBR"|"Grã-Bretanha"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBR.png"|"12"|"13"|"17"|"42"|"5"|"4"|"2024-08-06T12:35:18.9486086Z"
"KOR"|"República da Coréia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KOR.png"|"11"|"8"|"7"|"26"|"6"|"6"|"2024-08-06T12:35:18.9486086Z"
"JPN"|"Japão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JPN.png"|"10"|"5"|"11"|"26"|"7"|"6"|"2024-08-06T12:35:18.9486086Z"
"ITA"|"Itália"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ITA.png"|"9"|"10"|"6"|"25"|"8"|"8"|"2024-08-06T12:35:18.9486086Z"
"GER"|"Alemanha"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GER.png"|"8"|"5"|"4"|"17"|"9"|"10"|"2024-08-06T12:35:18.9486086Z"
"NED"|"Países Baixos"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NED.png"|"7"|"5"|"6"|"18"|"10"|"9"|"2024-08-06T12:35:18.9486086Z"
"CAN"|"Canadá"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAN.png"|"5"|"4"|"8"|"17"|"11"|"10"|"2024-08-06T12:35:18.9486086Z"
"NZL"|"Nova Zelândia"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NZL.png"|"3"|"5"|"1"|"9"|"12"|"13"|"2024-08-06T12:35:18.9486086Z"
"HUN"|"Hungria"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HUN.png"|"3"|"3"|"2"|"8"|"13"|"15"|"2024-08-06T12:35:18.9486086Z"
"SWE"|"Suécia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SWE.png"|"3"|"3"|"2"|"8"|"13"|"15"|"2024-08-06T12:35:18.9486086Z"
"ROU"|"Romênia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ROU.png"|"3"|"3"|"1"|"7"|"15"|"17"|"2024-08-06T12:35:18.9486086Z"
"IRL"|"Irlanda"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IRL.png"|"3"|"0"|"3"|"6"|"16"|"20"|"2024-08-06T12:35:18.9486086Z"
"BRA"|"Brasil"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BRA.png"|"2"|"5"|"6"|"13"|"17"|"12"|"2024-08-06T12:35:18.9486086Z"
"UKR"|"Ucrânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UKR.png"|"2"|"2"|"3"|"7"|"18"|"17"|"2024-08-06T12:35:18.9486086Z"
"CRO"|"Croácia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CRO.png"|"2"|"1"|"2"|"5"|"19"|"23"|"2024-08-06T12:35:18.9486086Z"
"BEL"|"Bélgica"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEL.png"|"2"|"0"|"3"|"5"|"20"|"23"|"2024-08-06T12:35:18.9486086Z"
"HKG"|"Hong Kong, China"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HKG.png"|"2"|"0"|"2"|"4"|"21"|"25"|"2024-08-06T12:35:18.9486086Z"
"AZE"|"Azerbaijão"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AZE.png"|"2"|"0"|"0"|"2"|"22"|"38"|"2024-08-06T12:35:18.9486086Z"
"PHI"|"Filipinas"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PHI.png"|"2"|"0"|"0"|"2"|"22"|"38"|"2024-08-06T12:35:18.9486086Z"
"SRB"|"Sérvia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SRB.png"|"2"|"0"|"0"|"2"|"22"|"38"|"2024-08-06T12:35:18.9486086Z"
"ISR"|"Israel"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISR.png"|"1"|"4"|"1"|"6"|"25"|"20"|"2024-08-06T12:35:18.9486086Z"
"ESP"|"Espanha"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESP.png"|"1"|"3"|"5"|"9"|"26"|"13"|"2024-08-06T12:35:18.9486086Z"
"SUI"|"Suíça"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUI.png"|"1"|"2"|"4"|"7"|"27"|"17"|"2024-08-06T12:35:18.9486086Z"
"GEO"|"Geórgia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GEO.png"|"1"|"2"|"1"|"4"|"28"|"25"|"2024-08-06T12:35:18.9486086Z"
"RSA"|"África do Sul"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/RSA.png"|"1"|"1"|"2"|"4"|"29"|"25"|"2024-08-06T12:35:18.9486086Z"
"KAZ"|"Cazaquistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KAZ.png"|"1"|"1"|"2"|"4"|"29"|"25"|"2024-08-06T12:35:18.9486086Z"
"KEN"|"Quênia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KEN.png"|"1"|"1"|"1"|"3"|"31"|"31"|"2024-08-06T12:35:18.9486086Z"
"DEN"|"Dinamarca"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DEN.png"|"1"|"1"|"0"|"2"|"32"|"38"|"2024-08-06T12:35:18.9486086Z"
"TPE"|"Chinese Taipei"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TPE.png"|"1"|"0"|"3"|"4"|"33"|"25"|"2024-08-06T12:35:18.9486086Z"
"UZB"|"Uzbequistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UZB.png"|"1"|"0"|"2"|"3"|"34"|"31"|"2024-08-06T12:35:18.9486086Z"
"GUA"|"Guatemala"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUA.png"|"1"|"0"|"1"|"2"|"35"|"38"|"2024-08-06T12:35:18.9486086Z"
"CZE"|"Tchéquia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CZE.png"|"1"|"0"|"1"|"2"|"35"|"38"|"2024-08-06T12:35:18.9486086Z"
"ALG"|"Argélia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ALG.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"ARG"|"Argentina"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARG.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"CHI"|"Chile"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHI.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"DMA"|"Dominica"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DMA.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"ECU"|"Equador"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ECU.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"SLO"|"Eslovênia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SLO.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"NOR"|"Noruega"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NOR.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"LCA"|"Santa Lúcia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LCA.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"UGA"|"Uganda"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UGA.png"|"1"|"0"|"0"|"1"|"37"|"51"|"2024-08-06T12:35:18.9486086Z"
"JAM"|"Jamaica"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JAM.png"|"0"|"2"|"1"|"3"|"46"|"31"|"2024-08-06T12:35:18.9486086Z"
"MEX"|"México"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MEX.png"|"0"|"2"|"1"|"3"|"46"|"31"|"2024-08-06T12:35:18.9486086Z"
"PRK"|"RPD da Coréia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PRK.png"|"0"|"2"|"1"|"3"|"46"|"31"|"2024-08-06T12:35:18.9486086Z"
"ETH"|"Etiópia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ETH.png"|"0"|"2"|"0"|"2"|"49"|"38"|"2024-08-06T12:35:18.9486086Z"
"GRE"|"Grécia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GRE.png"|"0"|"1"|"5"|"6"|"50"|"20"|"2024-08-06T12:35:18.9486086Z"
"POL"|"Polônia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/POL.png"|"0"|"1"|"3"|"4"|"51"|"25"|"2024-08-06T12:35:18.9486086Z"
"KOS"|"Kosovo"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KOS.png"|"0"|"1"|"1"|"2"|"52"|"38"|"2024-08-06T12:35:18.9486086Z"
"TUR"|"Türkiye"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUR.png"|"0"|"1"|"1"|"2"|"52"|"38"|"2024-08-06T12:35:18.9486086Z"
"ARM"|"Armênia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARM.png"|"0"|"1"|"0"|"1"|"54"|"51"|"2024-08-06T12:35:18.9486086Z"
"COL"|"Colômbia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COL.png"|"0"|"1"|"0"|"1"|"54"|"51"|"2024-08-06T12:35:18.9486086Z"
"FIJ"|"Fiji"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FIJ.png"|"0"|"1"|"0"|"1"|"54"|"51"|"2024-08-06T12:35:18.9486086Z"
"MGL"|"Mongólia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MGL.png"|"0"|"1"|"0"|"1"|"54"|"51"|"2024-08-06T12:35:18.9486086Z"
"THA"|"Tailândia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/THA.png"|"0"|"1"|"0"|"1"|"54"|"51"|"2024-08-06T12:35:18.9486086Z"
"TUN"|"Tunísia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUN.png"|"0"|"1"|"0"|"1"|"54"|"51"|"2024-08-06T12:35:18.9486086Z"
"IND"|"Índia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IND.png"|"0"|"0"|"3"|"3"|"60"|"31"|"2024-08-06T12:35:18.9486086Z"
"TJK"|"Tajiquistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TJK.png"|"0"|"0"|"3"|"3"|"60"|"31"|"2024-08-06T12:35:18.9486086Z"
"DOM"|"República Dominicana"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DOM.png"|"0"|"0"|"2"|"2"|"62"|"38"|"2024-08-06T12:35:18.9486086Z"
"LTU"|"Lituânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LTU.png"|"0"|"0"|"2"|"2"|"62"|"38"|"2024-08-06T12:35:18.9486086Z"
"MAS"|"Malásia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAS.png"|"0"|"0"|"2"|"2"|"62"|"38"|"2024-08-06T12:35:18.9486086Z"
"MDA"|"Moldova"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MDA.png"|"0"|"0"|"2"|"2"|"62"|"38"|"2024-08-06T12:35:18.9486086Z"
"AUT"|"Áustria"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUT.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"CPV"|"Cabo Verde"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CPV.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"CUB"|"Cuba"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CUB.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"EGY"|"Egito"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EGY.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"SVK"|"Eslováquia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SVK.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"GRN"|"Granada"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GRN.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"INA"|"Indonésia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/INA.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"POR"|"Portugal"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/POR.png"|"0"|"0"|"1"|"1"|"66"|"51"|"2024-08-06T12:35:18.9486086Z"
"AFG"|"Afeganistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AFG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"ALB"|"Albânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ALB.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"AND"|"Andorra"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AND.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"ANG"|"Angola"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ANG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"ANT"|"Antígua e Barbuda"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ANT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"KSA"|"Arábia Saudita"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KSA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"ARU"|"Aruba"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
"BAH"|"Bahamas"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAH.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T12:35:18.9486086Z"
